scientificName,decimalLatitude,decimalLongitude
Mahonia calamicaulis subsp. kingdon-wardiana (Ahrendt) T.S.Ying & Boufford,28.3389,94.6197
Mahonia napaulensis DC.,29.63,94.36
Mahonia napaulensis DC.,25.60274,94.060964
Mahonia napaulensis DC.,26.3278,93.128056
Mahonia napaulensis DC.,27.354387,90.476875
Mahonia griffithii Takeda,27.41528,90.42944
Mahonia napaulensis DC.,27.184206,90.409126
Mahonia napaulensis DC.,27.605366,90.038193
Mahonia napaulensis DC.,27.032286,89.887932
Mahonia napaulensis DC.,27.592087,89.879745
Mahonia napaulensis DC.,27.451771,89.819283
Mahonia napaulensis DC.,27.722549,89.755814
Mahonia napaulensis DC.,27.785025,89.716156
Mahonia napaulensis DC.,27.052292,89.575699
Berberis napaulensis (DC.) Laferr.,26.915367,89.527221
Berberis napaulensis (DC.) Laferr.,27.722593,88.554993
Berberis napaulensis (DC.) Laferr.,27.048335,88.268946
Berberis napaulensis (DC.) Laferr.,27.039393,88.265685
Berberis napaulensis (DC.) Laferr.,27.052896,87.91573
Berberis napaulensis (DC.) Laferr.,27.061102,87.910789
Berberis napaulensis (DC.) Laferr.,27.413072,87.752609
Berberis napaulensis (DC.) Laferr.,27.389172,87.682095
Berberis napaulensis (DC.) Laferr.,27.727587,86.713989
Berberis napaulensis (DC.) Laferr.,27.725548,86.284769
Berberis napaulensis (DC.) Laferr.,28.017467,85.516913
Berberis napaulensis (DC.) Laferr.,28.016533,85.515404
Berberis napaulensis (DC.) Laferr.,27.80614,85.43665
Berberis napaulensis (DC.) Laferr.,27.573919,85.398924
Berberis napaulensis (DC.) Laferr.,27.592588,85.387962
Berberis napaulensis (DC.) Laferr.,27.597025,85.382034
Berberis napaulensis (DC.) Laferr.,27.601563,85.365296
Berberis napaulensis (DC.) Laferr.,27.646454,85.323476
Mahonia napaulensis DC.,27.63,85.28
Berberis napaulensis (DC.) Spreng.,27.620833,85.272222
Berberis napaulensis (DC.) Laferr.,28.154404,84.776699
Berberis napaulensis (DC.) Laferr.,28.410039,84.38
Berberis napaulensis (DC.) Laferr.,28.315944,84.317388
Mahonia napaulensis DC.,28.25306,83.93861
Mahonia napaulensis DC.,28.253008,83.938548
Berberis napaulensis (DC.) Laferr.,28.457993,83.857195
Berberis napaulensis (DC.) Laferr.,28.392938,83.848474
Berberis napaulensis (DC.) Laferr.,28.37966,83.792989
Berberis napaulensis (DC.) Laferr.,28.388706,83.777641
Berberis napaulensis (DC.) Laferr.,28.367767,83.733095
Berberis napaulensis (DC.) Laferr.,28.368952,83.727972
Mahonia nepalensis DC. ex Dippel,30.446454,78.094039
Berberis nervosa Pursh,43.752105,-120.554201
Berberis nervosa Pursh,48.705966,-120.943809
Berberis nervosa Pursh,48.774105,-121.027169
Berberis nervosa Pursh,49.217,-121.068162
Berberis nervosa Pursh,49.217866,-121.068326
Berberis nervosa Pursh,48.721128,-121.145425
Berberis nervosa Pursh,48.670094,-121.246357
Berberis nervosa Pursh,46.959636,-121.266197
Berberis nervosa Pursh,48.669079,-121.270638
Berberis nervosa Pursh,49.382742,-121.313641
Berberis nervosa Pursh,49.019944,-121.399762
Berberis nervosa Pursh,49.014808,-121.403373
Berberis nervosa Pursh,48.164304,-121.429474
Berberis nervosa Pursh,48.54639,-121.454181
Berberis nervosa Pursh,48.062046,-121.495208
Berberis nervosa Pursh,46.766214,-121.556638
Berberis nervosa Pursh,45.353803,-121.568655
Berberis nervosa Pursh,36.076253,-121.594283
Berberis nervosa Pursh,46.90002,-121.600663
Berberis nervosa Pursh,48.74152,-121.609
Berberis nervosa Pursh,48.489022,-121.616233
Berberis nervosa Pursh,44.587619,-121.683067
Berberis nervosa Pursh,47.495728,-121.72686
Berberis nervosa Pursh,44.421228,-121.734008
Berberis nervosa Pursh,47.437389,-121.739747
Berberis nervosa Pursh,47.488712,-121.75508
Berberis nervosa Pursh,47.492887,-121.755487
Berberis nervosa Pursh,46.766938,-121.78534
Berberis nervosa Pursh,45.494614,-121.818725
Berberis nervosa Pursh,44.639313,-121.83889
Berberis nervosa Pursh,46.995883,-121.876603
Berberis nervosa Pursh,44.189849,-121.893535
Berberis nervosa Pursh,46.435358,-121.919627
Berberis nervosa Pursh,46.631052,-121.922814
Berberis nervosa Pursh,46.750757,-121.935757
Berberis nervosa Pursh,47.468172,-121.946139
Berberis nervosa Pursh,49.09503,-121.953882
Berberis nervosa Pursh,45.630219,-121.95393
Berberis nervosa Pursh,49.095929,-121.95495
Berberis nervosa Pursh,46.641717,-121.966931
Berberis nervosa Pursh,45.355609,-121.986821
Berberis nervosa Pursh,49.034108,-121.989795
Berberis nervosa Pursh,48.088292,-121.999345
Berberis nervosa Pursh,44.404067,-122.009878
Berberis nervosa Pursh,47.750582,-122.016126
Berberis nervosa Pursh,47.529116,-122.019395
Berberis nervosa Pursh,45.627303,-122.022025
Berberis nervosa Pursh,45.382618,-122.037595
Berberis nervosa Pursh,47.697097,-122.04993
Berberis nervosa Pursh,47.847829,-122.053599
Berberis nervosa Pursh,45.588491,-122.067712
Berberis nervosa Pursh,46.391682,-122.072588
Berberis nervosa Pursh,48.924919,-122.075256
Berberis nervosa Pursh,47.544522,-122.079212
Berberis nervosa Pursh,45.531934,-122.088408
Berberis nervosa Pursh,47.511892,-122.088897
Berberis nervosa Pursh,47.440694,-122.099494
Berberis nervosa Pursh,47.690625,-122.107404
Berberis nervosa Pursh,47.604065,-122.111977
Berberis nervosa Pursh,47.502974,-122.112038
Berberis nervosa Pursh,47.524697,-122.113739
Berberis nervosa Pursh,45.577713,-122.115014
Berberis nervosa Pursh,45.577515,-122.115262
Berberis nervosa Pursh,47.525338,-122.115364
Berberis nervosa Pursh,45.576768,-122.115915
Berberis nervosa Pursh,44.160089,-122.147917
Berberis nervosa Pursh,46.716106,-122.158669
Berberis nervosa Pursh,47.449988,-122.164903
Berberis nervosa Pursh,44.266301,-122.171401
Berberis nervosa Pursh,44.006097,-122.173255
Berberis nervosa Pursh,44.2333,-122.175
Berberis nervosa Pursh,47.605961,-122.175342
Berberis nervosa Pursh,44.23318,-122.176176
Berberis nervosa Pursh,44.253445,-122.177322
Berberis nervosa Pursh,47.565108,-122.178361
Berberis nervosa Pursh,47.594443,-122.183311
Berberis nervosa Pursh,47.655189,-122.18349
Berberis nervosa Pursh,42.384644,-122.214119
Berberis nervosa Pursh,43.248894,-122.227783
Berberis nervosa Pursh,43.2482,-122.22859
Berberis nervosa Pursh,49.067281,-122.233855
Berberis nervosa Pursh,47.552859,-122.250997
Berberis nervosa Pursh,47.551632,-122.252051
Berberis nervosa Pursh,44.210772,-122.253975
Berberis nervosa Pursh,47.470941,-122.256478
Berberis nervosa Pursh,47.470995,-122.256813
Berberis nervosa Pursh,47.471047,-122.256827
Berberis nervosa Pursh,47.727224,-122.257849
Berberis nervosa Pursh,44.206113,-122.258697
Berberis nervosa Pursh,47.733633,-122.259076
Berberis nervosa Pursh,44.20611,-122.26187
Berberis nervosa Pursh,47.735734,-122.262527
Berberis nervosa Pursh,47.091852,-122.263856
Berberis nervosa Pursh,47.161949,-122.282647
Berberis nervosa Pursh,43.706517,-122.288863
Berberis nervosa Pursh,47.669312,-122.300842
Berberis nervosa Pursh,47.675861,-122.300939
Berberis nervosa Pursh,47.672539,-122.303497
Berberis nervosa Pursh,47.612604,-122.304044
Berberis nervosa Pursh,47.663897,-122.304475
Berberis nervosa Pursh,47.671631,-122.306898
Berberis nervosa Pursh,47.660655,-122.307237
Berberis nervosa Pursh,47.672941,-122.309571
Berberis nervosa Pursh,47.672764,-122.310181
Berberis nervosa Pursh,47.179226,-122.320083
Berberis nervosa Pursh,47.829066,-122.335531
Berberis nervosa Pursh,42.907747,-122.341819
Berberis nervosa Pursh,44.39808,-122.348787
Berberis nervosa Pursh,47.715175,-122.353371
Berberis nervosa Pursh,43.29752,-122.363687
Berberis nervosa Pursh,47.710003,-122.374625
Berberis nervosa Pursh,47.71,-122.38
Berberis nervosa Pursh,49.246582,-122.386948
Berberis nervosa Pursh,43.53706,-122.391122
Berberis nervosa Pursh,43.242928,-122.391463
Berberis nervosa Pursh,45.513492,-122.394797
Berberis nervosa Pursh,45.51417,-122.395251
Berberis nervosa Pursh,45.514195,-122.395262
Berberis nervosa Pursh,45.601117,-122.400292
Berberis nervosa Pursh,47.314508,-122.413646
Berberis nervosa Pursh,43.262875,-122.421967
Berberis nervosa Pursh,48.706609,-122.422134
Berberis nervosa Pursh,47.657249,-122.42223
Berberis nervosa Pursh,48.608125,-122.43335
Berberis nervosa Pursh,49.012131,-122.460365
Berberis nervosa Pursh,49.012531,-122.463631
Berberis nervosa Pursh,48.670678,-122.468912
Berberis nervosa Pursh,48.657986,-122.473452
Berberis nervosa Pursh,48.679062,-122.475992
Berberis nervosa Pursh,48.685,-122.47898
Berberis nervosa Pursh,45.979438,-122.479287
Berberis nervosa Pursh,48.657478,-122.482497
Berberis nervosa Pursh,47.277072,-122.484352
Berberis nervosa Pursh,48.709308,-122.497842
Berberis nervosa Pursh,45.491108,-122.510215
Berberis nervosa Pursh,48.95848,-122.512811
Berberis nervosa Pursh,45.491348,-122.518867
Berberis nervosa Pursh,49.193982,-122.522889
Berberis nervosa Pursh,47.313224,-122.529866
Berberis nervosa Pursh,47.775787,-122.545156
Berberis nervosa Pursh,47.703261,-122.547058
Berberis nervosa Pursh,47.651724,-122.561104
Berberis nervosa Pursh,47.390183,-122.567677
Berberis nervosa Pursh,37.893122,-122.572583
Berberis nervosa Pursh,37.89932,-122.577958
Berberis nervosa Pursh,49.291896,-122.586473
Berberis nervosa Pursh,49.29349,-122.589232
Berberis nervosa Pursh,45.380937,-122.62613
Berberis nervosa Pursh,49.016201,-122.644714
Berberis nervosa Pursh,49.016556,-122.645332
Berberis nervosa Pursh,49.016788,-122.647255
Berberis nervosa Pursh,48.222181,-122.65212
Berberis nervosa Pursh,48.410276,-122.652666
Berberis nervosa Pursh,49.127656,-122.653763
Berberis nervosa Pursh,44.878655,-122.656496
Berberis nervosa Pursh,49.029003,-122.660469
Berberis nervosa Pursh,49.029296,-122.660684
Berberis nervosa Pursh,45.318746,-122.661639
Berberis nervosa Pursh,49.027958,-122.662086
Berberis nervosa Pursh,49.027855,-122.662155
Berberis nervosa Pursh,48.691197,-122.662178
Berberis nervosa Pursh,49.026974,-122.662643
Berberis nervosa Pursh,43.84304,-122.669003
Berberis nervosa Pursh,49.03507,-122.687603
Berberis nervosa Pursh,45.505833,-122.743294
Berberis nervosa Pursh,47.983767,-122.768718
Berberis nervosa Pursh,48.640747,-122.781067
Berberis nervosa Pursh,44.111685,-122.812755
Berberis nervosa Pursh,48.6079,-122.825613
Berberis nervosa Pursh,48.678815,-122.828041
Berberis nervosa Pursh,45.421288,-122.82958
Berberis nervosa Pursh,49.261269,-122.833115
Mahonia nervosa (Pursh) Nutt.,42.134506,-122.837243
Berberis nervosa Pursh,45.496674,-122.842234
Berberis nervosa Pursh,47.649757,-122.846035
Berberis nervosa Pursh,47.648883,-122.84613
Berberis nervosa Pursh,47.583185,-122.848263
Berberis nervosa Pursh,45.568649,-122.856319
Berberis nervosa Pursh,45.55893,-122.85952
Berberis nervosa Pursh,45.507196,-122.859533
Berberis nervosa Pursh,48.656401,-122.860915
Berberis nervosa Pursh,45.568183,-122.863384
Berberis nervosa Pursh,46.80498,-122.87068
Berberis nervosa Pursh,47.030548,-122.888573
Berberis nervosa Pursh,43.300568,-122.907127
Berberis nervosa Pursh,49.282525,-122.909487
Berberis nervosa Pursh,49.282442,-122.909521
Berberis nervosa Pursh,49.278305,-122.912972
Berberis nervosa Pursh,49.281905,-122.913319
Berberis nervosa Pursh,49.281477,-122.917023
Berberis nervosa Pursh,49.281596,-122.917106
Berberis nervosa Pursh,49.315174,-122.920219
Berberis nervosa Pursh,49.299484,-122.920219
Berberis nervosa Pursh,49.276861,-122.921692
Berberis nervosa Pursh,49.279808,-122.921771
Berberis nervosa Pursh,49.308529,-122.926956
Berberis nervosa Pursh,45.492967,-122.95095
Berberis nervosa Pursh,48.668412,-122.952842
Berberis nervosa Pursh,49.244154,-122.958425
Berberis nervosa Pursh,44.166565,-122.965117
Berberis nervosa Pursh,44.164422,-122.967803
Berberis nervosa Pursh,44.166814,-122.9724
Berberis nervosa Pursh,44.166801,-122.972511
Berberis nervosa Pursh,47.071853,-122.977163
Berberis nervosa Pursh,49.399477,-122.98147
Berberis nervosa Pursh,42.318183,-122.999145
Berberis nervosa Pursh,49.331219,-123.006081
Berberis nervosa Pursh,49.331795,-123.006424
Berberis nervosa Pursh,49.330898,-123.006653
Berberis nervosa Pursh,49.335167,-123.008652
Berberis nervosa Pursh,48.549453,-123.009519
Berberis nervosa Pursh,48.551375,-123.010156
Berberis nervosa Pursh,49.366315,-123.029297
Berberis nervosa Pursh,49.368511,-123.030243
Berberis nervosa Pursh,49.366901,-123.030434
Berberis nervosa Pursh,49.346687,-123.033097
Berberis nervosa Pursh,49.376205,-123.033463
Berberis nervosa Pursh,49.339502,-123.055072
Berberis nervosa Pursh,47.739812,-123.068542
Berberis nervosa Pursh,49.009858,-123.084417
Berberis nervosa Pursh,46.913937,-123.085873
Berberis nervosa Pursh,43.99236,-123.097918
Berberis nervosa Pursh,49.707213,-123.115303
Berberis nervosa Pursh,49.777363,-123.115448
Berberis nervosa Pursh,49.737028,-123.1251
Berberis nervosa Pursh,49.704397,-123.140105
Berberis nervosa Pursh,47.625852,-123.164734
Berberis nervosa Pursh,47.963807,-123.172478
Berberis nervosa Pursh,41.834133,-123.177887
Berberis nervosa Pursh,45.737575,-123.192513
Berberis nervosa Pursh,49.253055,-123.222572
Berberis nervosa Pursh,45.478411,-123.225417
Berberis nervosa Pursh,49.254283,-123.227448
Berberis nervosa Pursh,49.355998,-123.235933
Berberis nervosa Pursh,49.251867,-123.242739
Berberis nervosa Pursh,49.25218,-123.242936
Berberis nervosa Pursh,49.252258,-123.242939
Berberis nervosa Pursh,49.252035,-123.242991
Berberis nervosa Pursh,49.252079,-123.24307
Berberis nervosa Pursh,49.252069,-123.243075
Berberis nervosa Pursh,49.256278,-123.246413
Berberis nervosa Pursh,49.271983,-123.254967
Berberis nervosa Pursh,49.336355,-123.255859
Berberis nervosa Pursh,49.264378,-123.257594
Berberis nervosa Pursh,43.376421,-123.26577
Berberis nervosa Pursh,48.06852,-123.28312
Berberis nervosa Pursh,48.789761,-123.28346
Berberis nervosa Pursh,48.471874,-123.296234
Berberis nervosa Pursh,48.460842,-123.303213
Berberis nervosa Pursh,48.46088,-123.30323
Berberis nervosa Pursh,48.461472,-123.304345
Berberis nervosa Pursh,48.461392,-123.304437
Berberis nervosa Pursh,48.472239,-123.306155
Berberis nervosa Pursh,48.459553,-123.307717
Berberis nervosa Pursh,48.46135,-123.308761
Berberis nervosa Pursh,44.065993,-123.310507
Berberis nervosa Pursh,48.459929,-123.311164
Berberis nervosa Pursh,48.460275,-123.314509
Berberis nervosa Pursh,48.464613,-123.317078
Berberis nervosa Pursh,49.377993,-123.326787
Berberis nervosa Pursh,48.494045,-123.33393
Berberis nervosa Pursh,48.496638,-123.333992
Berberis nervosa Pursh,48.49433,-123.337722
Berberis nervosa Pursh,48.48593,-123.339713
Berberis nervosa Pursh,48.49002,-123.341278
Berberis nervosa Pursh,48.440558,-123.343117
Berberis nervosa Pursh,48.488833,-123.34327
Berberis nervosa Pursh,48.489272,-123.344155
Berberis nervosa Pursh,48.490797,-123.344591
Berberis nervosa Pursh,42.82496,-123.35101
Berberis nervosa Pursh,48.865862,-123.365
Berberis nervosa Pursh,48.77147,-123.368524
Berberis nervosa Pursh,49.37509,-123.368925
Berberis nervosa Pursh,43.611738,-123.409743
Berberis nervosa Pursh,48.747796,-123.410295
Berberis nervosa Pursh,49.351168,-123.416879
Berberis nervosa Pursh,44.652399,-123.425345
Berberis nervosa Pursh,48.584362,-123.426217
Berberis nervosa Pursh,48.063054,-123.426414
Berberis nervosa Pursh,48.683797,-123.428786
Berberis nervosa Pursh,46.171331,-123.437104
Berberis nervosa Pursh,48.568853,-123.449058
Berberis nervosa Pursh,48.614383,-123.452785
Berberis nervosa Pursh,48.560172,-123.466317
Berberis nervosa Pursh,48.431934,-123.467797
Berberis nervosa Pursh,48.432269,-123.468201
Berberis nervosa Pursh,48.431885,-123.468852
Berberis nervosa Pursh,44.20046,-123.470529
Berberis nervosa Pursh,48.472305,-123.47107
Berberis nervosa Pursh,48.435493,-123.472064
Berberis nervosa Pursh,48.4359,-123.475688
Berberis nervosa Pursh,48.436046,-123.475747
Berberis nervosa Pursh,48.433128,-123.476075
Berberis nervosa Pursh,48.433072,-123.47608
Berberis nervosa Pursh,48.43366,-123.476372
Berberis nervosa Pursh,48.436696,-123.480084
Berberis nervosa Pursh,48.549313,-123.488128
Berberis nervosa Pursh,48.549662,-123.491242
Berberis nervosa Pursh,48.548287,-123.496545
Berberis nervosa Pursh,48.549965,-123.504338
Berberis nervosa Pursh,48.549457,-123.506035
Berberis nervosa Pursh,48.547704,-123.507474
Berberis nervosa Pursh,48.54787,-123.509357
Berberis nervosa Pursh,48.547644,-123.513256
Berberis nervosa Pursh,38.758187,-123.517587
Berberis nervosa Pursh,38.758038,-123.5177
Berberis nervosa Pursh,48.387886,-123.519539
Berberis nervosa Pursh,48.525219,-123.522453
Berberis nervosa Pursh,48.569022,-123.528563
Berberis nervosa Pursh,48.510395,-123.533783
Berberis nervosa Pursh,48.509102,-123.533997
Berberis nervosa Pursh,48.50853,-123.535591
Berberis nervosa Pursh,48.508343,-123.536903
Berberis nervosa Pursh,48.503475,-123.538177
Berberis nervosa Pursh,48.4645,-123.545656
Berberis nervosa Pursh,48.46445,-123.545792
Berberis nervosa Pursh,48.446796,-123.549583
Berberis nervosa Pursh,48.460217,-123.558632
Berberis nervosa Pursh,48.461994,-123.565544
Berberis nervosa Pursh,48.462543,-123.565636
Berberis nervosa Pursh,48.46125,-123.566422
Berberis nervosa Pursh,48.461674,-123.56665
Berberis nervosa Pursh,47.415851,-123.587678
Berberis nervosa Pursh,46.999433,-123.589128
Berberis nervosa Pursh,48.361839,-123.598668
Berberis nervosa Pursh,48.041834,-123.602636
Berberis nervosa Pursh,41.794895,-123.628442
Berberis nervosa Pursh,48.318773,-123.637854
Berberis nervosa Pursh,48.989792,-123.687187
Berberis nervosa Pursh,41.818348,-123.690964
Berberis nervosa Pursh,41.815434,-123.697996
Berberis nervosa Pursh,49.124527,-123.701258
Berberis nervosa Pursh,49.445601,-123.701831
Berberis nervosa Pursh,49.078766,-123.702339
Berberis nervosa Pursh,40.900261,-123.704453
Berberis nervosa Pursh,49.077717,-123.704681
Berberis nervosa Pursh,39.275712,-123.70541
Berberis nervosa Pursh,39.27588,-123.708222
Berberis nervosa Pursh,39.27137,-123.731613
Berberis nervosa Pursh,48.643375,-123.738426
Berberis nervosa Pursh,48.648399,-123.741837
Berberis nervosa Pursh,48.655174,-123.744415
Berberis nervosa Pursh,48.917453,-123.753288
Berberis nervosa Pursh,39.276797,-123.756128
Berberis nervosa Pursh,42.96992,-123.773489
Berberis nervosa Pursh,48.055088,-123.790498
Berberis nervosa Pursh,48.052952,-123.791658
Berberis nervosa Pursh,39.364383,-123.796403
Berberis nervosa Pursh,39.331045,-123.799675
Berberis nervosa Pursh,48.057343,-123.79995
Berberis nervosa Pursh,39.374797,-123.808838
Berberis nervosa Pursh,48.774296,-123.897614
Berberis nervosa Pursh,49.193444,-123.927178
Berberis nervosa Pursh,47.994603,-123.95517
Berberis nervosa Pursh,49.146825,-123.976517
Berberis nervosa Pursh,49.148503,-123.978308
Berberis nervosa Pursh,41.4095,-124.017008
Berberis nervosa Pursh,48.8283,-124.022476
Berberis nervosa Pursh,41.37283,-124.034142
Berberis nervosa Pursh,49.162903,-124.037666
Berberis nervosa Pursh,41.392279,-124.047607
Berberis nervosa Pursh,40.869933,-124.068192
Berberis nervosa Pursh,49.24255,-124.090264
Berberis nervosa Pursh,41.696428,-124.115714
Berberis nervosa Pursh,40.159337,-124.120269
Berberis nervosa Pursh,48.818255,-124.124778
Berberis nervosa Pursh,49.154353,-124.315392
Berberis nervosa Pursh,49.816342,-124.514962
Berberis nervosa Pursh,49.881083,-124.538462
Berberis nervosa Pursh,49.309975,-124.551942
Berberis nervosa Pursh,49.519572,-124.59452
Berberis nervosa Pursh,49.520948,-124.598839
Berberis nervosa Pursh,49.291054,-124.662567
Berberis nervosa Pursh,49.291458,-124.662827
Berberis nervosa Pursh,49.291496,-124.663353
Berberis nervosa Pursh,49.291374,-124.663643
Berberis nervosa Pursh,49.291195,-124.663719
Berberis nervosa Pursh,49.290611,-124.663841
Berberis nervosa Pursh,49.290386,-124.663872
Berberis nervosa Pursh,49.290974,-124.664124
Berberis nervosa Pursh,49.29081,-124.664131
Berberis nervosa Pursh,49.290558,-124.664314
Berberis nervosa Pursh,49.290691,-124.664902
Berberis nervosa Pursh,49.263153,-124.775696
Berberis nervosa Pursh,49.75508,-124.975768
Berberis nervosa Pursh,49.670844,-125.078855
Berberis nervosa Pursh,49.201908,-125.085159
Berberis nervosa Pursh,49.20345,-125.086517
Berberis nervosa Pursh,49.201653,-125.086807
Berberis nervosa Pursh,49.849998,-125.093971
Berberis nervosa Pursh,49.850886,-125.094829
Berberis nervosa Pursh,49.84859,-125.095315
Berberis nervosa Pursh,49.851441,-125.0954
Berberis nervosa Pursh,50.099689,-125.185967
Berberis nervosa Pursh,50.128549,-125.23265
Berberis nervosa Pursh,50.040249,-125.331284
Berberis nervosa Pursh,50.043678,-125.333023
Berberis nervosa Pursh,50.043819,-125.336235
Berberis nervosa Pursh,49.331424,-125.46399
Berberis nervosa Pursh,49.569394,-125.620492
Berberis nervosa Pursh,49.854179,-125.820862
Berberis nervosa Pursh,49.840416,-125.904892
Berberis nervosa Pursh,49.840412,-125.905243
Berberis nervosa Pursh,49.839905,-125.908325
Berberis nervosa Pursh,49.839924,-125.908371
Berberis nervosa Pursh,49.867012,-126.092926
Berberis nervosa Pursh,49.866718,-126.092941
Berberis nervosa Pursh,49.86676,-126.09314
Berberis nervosa Pursh,49.866936,-126.09343
Berberis nervosa Pursh,49.866409,-126.128166
Berberis nervosa Pursh,49.867657,-126.129433
Berberis nervosa Pursh,49.867786,-126.129753
Berberis nervosa Pursh,49.867878,-126.130035
,-123.238602,
Mahonia decipiens C.K.Schneid.,,
Mahonia decipiens C.K.Schneid.,,
Mahonia decipiens C.K.Schneid.,,
Mahonia decipiens C.K.Schneid.,,
Mahonia decipiens C.K.Schneid.,,
Mahonia dolichostylis Takeda,,
Mahonia dolichostylis Takeda,,
Mahonia dolichostylis Takeda,,
Mahonia acanthifolia Wall. ex G.Don,,
Mahonia acanthifolia Wall. ex G.Don,,
Mahonia acanthifolia Wall. ex G.Don,,
Mahonia acanthifolia Wall. ex G.Don,,
Mahonia acanthifolia Wall. ex G.Don,,
Mahonia acanthifolia Wall. ex G.Don,,
Mahonia acanthifolia Wall. ex G.Don,,
Mahonia acanthifolia Wall. ex G.Don,,
Mahonia acanthifolia Wall. ex G.Don,,
Mahonia acanthifolia Wall. ex G.Don,,
Mahonia acanthifolia Wall. ex G.Don,,
Mahonia acanthifolia Wall. ex G.Don,,
Mahonia acanthifolia Wall. ex G.Don,,
Mahonia acanthifolia Wall. ex G.Don,,
